,Country,Lat,Long,Date,confirmed_cases,death_cases,recovered_cases,confirm,recovered,death,death1,continent,color
20014,El Salvador,13.7942,-88.8965,2020-05-22,1725,33,570,"1,725",570,33,1.6602756773717449,Americas,navy
20015,Equatorial Guinea,1.6508,10.2679,2020-05-22,960,11,165,960,165,11,1.6563282085236541,Africa,cyan
20012,Dominican Republic,18.7357,-70.1627,2020-05-22,13989,456,7572,"13,989","7,572",456,1.7361747374963978,Americas,navy
20017,Estonia,58.5953,25.0136,2020-05-22,1807,64,1508,"1,807","1,508",64,1.665838019839509,Europe,red
20016,Eritrea,15.1794,39.7823,2020-05-22,39,0,39,39,39,0,1.654354474099609,Africa,cyan
20023,Gabon,-0.8037,11.6094,2020-05-22,1728,12,402,"1,728",402,12,1.6565076389258402,Africa,cyan
20022,France,91.39739499999999,60.04088600000003,2020-05-22,182354,28292,64327,"182,354","64,327","28,292",6.730799412744237,Europe,red
20021,Finland,61.92411,25.748151,2020-05-22,6537,306,4800,"6,537","4,800",306,1.7092601771685068,Europe,red
20024,Gambia,13.4432,-15.3101,2020-05-22,25,1,13,25,13,1,1.6545339045017948,Africa,cyan
20019,Ethiopia,9.145,40.4897,2020-05-22,433,5,128,433,128,5,1.6552516261105386,Africa,cyan
20018,Eswatini,-26.5225,31.4659,2020-05-22,225,2,119,225,119,2,1.6547133349039806,Africa,cyan
20020,Fiji,-17.7134,178.065,2020-05-22,18,0,15,18,15,0,1.654354474099609,Oceania,green
20241,Niger,17.607789,8.081666,2020-05-23,943,61,775,943,775,61,1.6652997286329514,Africa,cyan
20235,Morocco,31.7917,-7.0926,2020-05-23,7406,198,4638,"7,406","4,638",198,1.689881693732425,Africa,cyan
20236,Namibia,-22.9576,18.4904,2020-05-23,20,0,14,20,14,0,1.654354474099609,Africa,cyan
20237,Nepal,28.1667,84.25,2020-05-23,584,3,70,584,70,3,1.6548927653061667,Asia,orange
20238,Netherlands,107.0442,-264.9603,2020-05-23,45265,5830,174,"45,265",174,"5,830",2.700433718843642,Europe,red
20239,New Zealand,-40.9006,174.886,2020-05-23,1504,21,1456,"1,504","1,456",21,1.6581225125455137,Oceania,green
20240,Nicaragua,12.865416,-85.207229,2020-05-23,279,17,199,279,199,17,1.65740479093677,Americas,navy
20242,Nigeria,9.082,8.6753,2020-05-23,7526,221,2174,"7,526","2,174",221,1.6940085929827018,Africa,cyan
20251,Poland,51.9194,19.1451,2020-05-23,20931,993,8977,"20,931","8,977",993,1.8325288634702477,Europe,red
20244,Norway,60.472,8.4689,2020-05-23,8346,235,7727,"8,346","7,727",235,1.6965206186133048,Europe,red
20245,Oman,21.512583,55.92325500000001,2020-05-23,7257,36,1848,"7,257","1,848",36,1.6608139685783028,Asia,orange
20246,Pakistan,30.3753,69.3451,2020-05-23,54601,1133,17198,"54,601","17,198","1,133",1.8576491197762794,Asia,orange
20247,Panama,8.538,-80.7821,2020-05-23,10577,299,6279,"10,577","6,279",299,1.7080041643532051,Americas,navy
20248,Papua New Guinea,-6.314993,143.95555,2020-05-23,8,0,8,8,8,0,1.654354474099609,Oceania,green
20249,Paraguay,-23.4425,-58.4438,2020-05-23,850,11,298,850,298,11,1.6563282085236541,Americas,navy
20250,Peru,-9.19,-75.0152,2020-05-23,115754,3373,47915,"115,754","47,915","3,373",2.2595732206727863,Americas,navy
20243,North Macedonia,41.6086,21.7453,2020-05-23,1941,113,1411,"1,941","1,411",113,1.6746301095466203,Europe,red
20234,Montenegro,42.708678000000006,19.37439,2020-05-23,324,9,314,324,314,9,1.6559693477192823,Europe,red
20214,Kosovo,42.602636,20.902977,2020-05-23,1025,29,782,"1,025",782,29,1.6595579557630011,Europe,red
20232,Monaco,43.7333,7.4167,2020-05-23,98,4,90,98,90,4,1.6550721957083527,Europe,red
20252,Portugal,39.3999,-8.2245,2020-05-23,30471,1302,7705,"30,471","7,705","1,302",1.8879728577457033,Europe,red
20215,Kyrgyzstan,41.20438,74.766098,2020-05-23,1365,14,957,"1,365",957,14,1.656866499730212,Asia,orange
20216,Latvia,56.8796,24.6032,2020-05-23,1046,22,712,"1,046",712,22,1.6583019429476997,Europe,red
20217,Lebanon,33.8547,35.8623,2020-05-23,1097,26,667,"1,097",667,26,1.6590196645564435,Asia,orange
20218,Lesotho,-29.61,28.2336,2020-05-23,2,0,0,2,0,0,1.654354474099609,Africa,cyan
20219,Liberia,6.4280550000000005,-9.429499,2020-05-23,255,26,136,255,136,26,1.6590196645564435,Africa,cyan
20220,Libya,26.3351,17.228331,2020-05-23,75,3,39,75,39,3,1.6548927653061667,Africa,cyan
20221,Liechtenstein,47.14,9.55,2020-05-23,82,1,81,82,81,1,1.6545339045017948,Europe,red
20233,Mongolia,46.8625,103.8467,2020-05-23,141,0,30,141,30,0,1.654354474099609,Asia,orange
20222,Lithuania,55.1694,23.8813,2020-05-23,1616,63,1135,"1,616","1,135",63,1.665658589437323,Europe,red
20225,Malawi,-13.2543,34.3015,2020-05-23,82,3,28,82,28,3,1.6548927653061667,Africa,cyan
20226,Maldives,3.2028,73.2207,2020-05-23,1313,4,128,"1,313",128,4,1.6550721957083527,Asia,orange
20227,Mali,17.570692,-3.996166000000001,2020-05-23,1015,63,574,"1,015",574,63,1.665658589437323,Africa,cyan
20228,Malta,35.9375,14.3754,2020-05-23,609,6,473,609,473,6,1.6554310565127246,Europe,red
20229,Mauritania,21.0079,-10.9408,2020-05-23,227,6,7,227,7,6,1.6554310565127246,Africa,cyan
20230,Mexico,23.6345,-102.5528,2020-05-23,65856,7179,44424,"65,856","44,424","7,179",2.9424853313924757,Americas,navy
20231,Moldova,47.4116,28.3699,2020-05-23,6994,242,3452,"6,994","3,452",242,1.6977766314286065,Europe,red
20223,Luxembourg,49.8153,6.1296,2020-05-23,3990,109,3758,"3,990","3,758",109,1.6739123879378763,Europe,red
20253,Qatar,25.3548,51.1839,2020-05-23,42213,21,8513,"42,213","8,513",21,1.6581225125455137,Asia,orange
20273,Suriname,3.9193,-56.0278,2020-05-23,11,1,9,11,9,1,1.6545339045017948,Americas,navy
20255,Rwanda,-1.9403,29.8739,2020-05-23,325,0,227,325,227,0,1.654354474099609,Africa,cyan
20278,Tanzania,-6.369028,34.888822,2020-05-23,509,21,183,509,183,21,1.6581225125455137,Africa,cyan
20279,Thailand,15.870032,100.992541,2020-05-23,3040,56,2916,"3,040","2,916",56,1.6644025766220216,Asia,orange
20280,Togo,8.6195,0.8248,2020-05-23,373,12,133,373,133,12,1.6565076389258402,Africa,cyan
20281,Trinidad and Tobago,10.6918,-61.2225,2020-05-23,116,8,108,116,108,8,1.6557899173170965,Americas,navy
20282,Tunisia,33.886917,9.537499,2020-05-23,1048,48,914,"1,048",914,48,1.6629671334045342,Africa,cyan
20283,Turkey,38.9637,35.2433,2020-05-23,155686,4308,117602,"155,686","117,602","4,308",2.4273406467166403,Asia,orange
20284,United States of America,40.0,-100.0,2020-05-23,1630476,100275,361239,"1,630,476","361,239","100,275",19.64673805329479,Americas,navy
20285,Uganda,1.373333,32.290275,2020-05-23,198,0,68,198,68,0,1.654354474099609,Africa,cyan
20286,Ukraine,48.3794,31.1656,2020-05-23,20580,605,6929,"20,580","6,929",605,1.7629098674221029,Europe,red
20287,United Kingdom,270.02989800000006,-482.92466599999995,2020-05-23,245682,35660,1149,"245,682","1,149","35,660",8.052842616050246,Europe,red
20288,Uruguay,-32.5228,-55.7658,2020-05-23,764,22,616,764,616,22,1.6583019429476997,Americas,navy
20289,Uzbekistan,41.377491,64.585262,2020-05-23,3115,13,2532,"3,115","2,532",13,1.6566870693280262,Asia,orange
20290,Venezuela,6.4238,-66.5897,2020-05-23,1010,10,262,"1,010",262,10,1.6561487781214683,Americas,navy
20291,West Bank and Gaza,31.9522,35.2332,2020-05-23,423,3,348,423,348,3,1.6548927653061667,Asia,orange
20292,Western Sahara,24.2155,-12.8858,2020-05-23,6,0,6,6,6,0,1.654354474099609,Africa,cyan
20293,Zambia,-13.133897,27.849332,2020-05-23,920,7,336,920,336,7,1.6556104869149104,Africa,cyan
20213,South Korea,35.90775700000001,127.766922,2020-05-23,11190,266,10213,"11,190","10,213",266,1.702082961081069,Asia,orange
20277,Tajikistan,38.861,71.2761,2020-05-23,2738,44,1223,"2,738","1,223",44,1.6622494117957902,Asia,orange
20254,Romania,45.9432,24.9668,2020-05-23,17857,1176,11187,"17,857","11,187","1,176",1.8653646270702748,Europe,red
20276,Taiwan,23.7,121.0,2020-05-23,441,7,411,441,411,7,1.6556104869149104,Asia,orange
20274,Sweden,60.128161,18.643501,2020-05-23,34171,4360,0,"34,171",0,"4,360",2.436671027630309,Europe,red
20256,Saint Kitts and Nevis,17.357822,-62.782998,2020-05-23,15,0,15,15,15,0,1.654354474099609,Americas,navy
20257,Saint Lucia,13.9094,-60.9789,2020-05-23,18,0,18,18,18,0,1.654354474099609,Americas,navy
20258,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-05-23,18,0,14,18,14,0,1.654354474099609,Americas,navy
20259,San Marino,43.9424,12.4578,2020-05-23,665,42,266,665,266,42,1.6618905509914184,Europe,red
20260,Sao Tome and Principe,0.1864,6.6131,2020-05-23,251,8,4,251,4,8,1.6557899173170965,Africa,cyan
20261,Saudi Arabia,23.885942,45.079162,2020-05-23,70161,379,41236,"70,161","41,236",379,1.7223585965280803,Asia,orange
20262,Senegal,14.4974,-14.4524,2020-05-23,2976,34,1416,"2,976","1,416",34,1.660455107773931,Africa,cyan
20263,Serbia,44.0165,21.0059,2020-05-23,11092,238,5699,"11,092","5,699",238,1.6970589098198627,Europe,red
20264,Seychelles,-4.6796,55.492,2020-05-23,11,0,11,11,11,0,1.654354474099609,Africa,cyan
20265,Sierra Leone,8.460555000000001,-11.779889,2020-05-23,621,39,241,621,241,39,1.6613522597848607,Africa,cyan
20266,Singapore,1.2833,103.8333,2020-05-23,31068,23,13882,"31,068","13,882",23,1.6584813733498855,Asia,orange
20267,Slovakia,48.669,19.699,2020-05-23,1504,28,1280,"1,504","1,280",28,1.659378525360815,Europe,red
20268,Slovenia,46.1512,14.9955,2020-05-23,1468,106,1340,"1,468","1,340",106,1.6733740967313186,Europe,red
20269,Somalia,5.152149,46.199616,2020-05-23,1594,61,204,"1,594",204,61,1.6652997286329514,Africa,cyan
20270,South Africa,-30.5595,22.9375,2020-05-23,21343,407,10104,"21,343","10,104",407,1.7273826477892866,Africa,cyan
20271,Sri Lanka,7.873054,80.77179699999998,2020-05-23,1089,9,660,"1,089",660,9,1.6559693477192823,Asia,orange
20272,Sudan,12.8628,30.2176,2020-05-23,3628,146,424,"3,628",424,146,1.6805513128187561,Africa,cyan
20275,Switzerland,46.8182,8.2275,2020-05-23,30725,1905,28000,"30,725","28,000","1,905",1.9961693902638256,Europe,red
20212,Kenya,-0.0236,37.9062,2020-05-23,1192,50,380,"1,192",380,50,1.6633259942089058,Africa,cyan
20294,Zimbabwe,-19.015438,29.154857,2020-05-23,56,4,18,56,18,4,1.6550721957083527,Africa,cyan
20210,Jordan,31.24,36.51,2020-05-23,704,9,470,704,470,9,1.6559693477192823,Asia,orange
20151,Bosnia and Herzegovina,43.9159,17.6791,2020-05-23,2391,141,1662,"2,391","1,662",141,1.6796541608078264,Europe,red
20152,Botswana,-22.3285,24.6849,2020-05-23,30,1,19,30,19,1,1.6545339045017948,Africa,cyan
20153,Brazil,-14.235,-51.9253,2020-05-23,347398,22013,142587,"347,398","142,587","22,013",5.604155917418717,Americas,navy
20154,Brunei,4.5353,114.7277,2020-05-23,141,1,136,141,136,1,1.6545339045017948,Asia,orange
20155,Bulgaria,42.7339,25.4858,2020-05-23,2408,126,808,"2,408",808,126,1.6769627047750375,Europe,red
20156,Burkina Faso,12.2383,-1.5616,2020-05-23,814,52,672,814,672,52,1.663684855013278,Africa,cyan
20157,Burma,21.9162,95.956,2020-05-23,201,6,120,201,120,6,1.6554310565127246,Asia,orange
20158,Burundi,-3.3731,29.9189,2020-05-23,42,1,20,42,20,1,1.6545339045017948,Africa,cyan
20159,Cabo Verde,16.5388,-23.0418,2020-05-23,371,3,142,371,142,3,1.6548927653061667,Africa,cyan
20160,Cambodia,11.55,104.9167,2020-05-23,124,0,122,124,122,0,1.654354474099609,Asia,orange
20161,Central African Republic,6.6111,20.9394,2020-05-23,552,1,18,552,18,1,1.6545339045017948,Africa,cyan
20162,Chad,15.4542,18.7322,2020-05-23,648,60,204,648,204,60,1.6651202982307653,Africa,cyan
20163,Chile,-35.6751,-71.543,2020-05-23,80287,673,26546,"80,287","26,546",673,1.775111134770747,Americas,navy
20164,Colombia,4.5709,-74.2973,2020-05-23,20177,705,4718,"20,177","4,718",705,1.780852907640697,Americas,navy
20165,Comoros,-11.6455,43.3333,2020-05-23,78,1,18,78,18,1,1.6545339045017948,Africa,cyan
20166,Congo,-0.228,15.8277,2020-05-23,487,16,147,487,147,16,1.657225360534584,Africa,cyan
20167,Congo,-4.0383,21.7587,2020-05-23,2025,63,312,"2,025",312,63,1.665658589437323,Africa,cyan
20150,Bolivia,-16.2902,-63.5887,2020-05-23,5915,240,609,"5,915",609,240,1.6974177706242346,Americas,navy
20168,Costa Rica,9.7489,-83.7534,2020-05-23,918,10,607,918,607,10,1.6561487781214683,Americas,navy
20149,Bhutan,27.5142,90.4336,2020-05-23,24,0,6,24,6,0,1.654354474099609,Asia,orange
20147,Belize,17.1899,-88.4976,2020-05-23,18,2,16,18,16,2,1.6547133349039806,Americas,navy
20130,Afghanistan,33.93911,67.709953,2020-05-23,9998,216,1040,"9,998","1,040",216,1.693111440971772,Asia,orange
20131,Albania,41.1533,20.1683,2020-05-23,989,31,783,989,783,31,1.659916816567373,Europe,red
20132,Algeria,28.0339,1.6596,2020-05-23,8113,592,4426,"8,113","4,426",592,1.7605772721936856,Africa,cyan
20133,Andorra,42.5063,1.5218,2020-05-23,762,51,653,762,653,51,1.6635054246110919,Europe,red
20134,Angola,-11.2027,17.8739,2020-05-23,61,4,18,61,18,4,1.6550721957083527,Africa,cyan
20135,Antigua and Barbuda,17.0608,-61.7964,2020-05-23,25,3,19,25,19,3,1.6548927653061667,Americas,navy
20136,Argentina,-38.4161,-63.6167,2020-05-23,11353,445,3530,"11,353","3,530",445,1.7342010030723525,Americas,navy
20137,Armenia,40.0691,45.0382,2020-05-23,6302,77,2936,"6,302","2,936",77,1.6681706150679263,Asia,orange
20138,Australia,-256.85020000000003,1130.8438999999998,2020-05-23,7114,102,6508,"7,114","6,508",102,1.6726563751225747,Oceania,green
20139,Austria,47.5162,14.5501,2020-05-23,16486,639,15037,"16,486","15,037",639,1.769010501096425,Europe,red
20140,Azerbaijan,40.1431,47.5769,2020-05-23,3982,49,2506,"3,982","2,506",49,1.66314656380672,Asia,orange
20141,Bahamas,25.025885,-78.035889,2020-05-23,100,11,45,100,45,11,1.6563282085236541,Americas,navy
20142,Bahrain,26.0275,50.55,2020-05-23,8802,13,4465,"8,802","4,465",13,1.6566870693280262,Asia,orange
20143,Bangladesh,23.685,90.3563,2020-05-23,32078,452,6486,"32,078","6,486",452,1.735457015887654,Asia,orange
20144,Barbados,13.1939,-59.5432,2020-05-23,92,7,70,92,70,7,1.6556104869149104,Americas,navy
20145,Belarus,53.7098,27.9534,2020-05-23,35244,194,13528,"35,244","13,528",194,1.6891639721236813,Europe,red
20146,Belgium,50.8333,4.469936,2020-05-23,56810,9237,15155,"56,810","15,155","9,237",3.311753099091141,Europe,red
20148,Benin,9.3077,2.3158,2020-05-23,135,3,61,135,61,3,1.6548927653061667,Africa,cyan
20169,Côte d'Ivoire,7.54,-5.5471,2020-05-23,2366,30,1188,"2,366","1,188",30,1.6597373861651872,Africa,cyan
20211,Kazakhstan,48.0196,66.9237,2020-05-23,7919,35,4214,"7,919","4,214",35,1.660634538176117,Asia,orange
20171,Cuba,21.521757,-77.78116700000002,2020-05-23,1931,81,1671,"1,931","1,671",81,1.66888833667667,Americas,navy
20193,Guatemala,15.7835,-90.2308,2020-05-23,3054,55,244,"3,054",244,55,1.6642231462198356,Americas,navy
20194,Guinea,9.9456,-9.6966,2020-05-23,3176,20,1631,"3,176","1,631",20,1.6579430821433276,Africa,cyan
20195,Guinea-Bissau,11.8037,-15.1804,2020-05-23,1114,6,42,"1,114",42,6,1.6554310565127246,Africa,cyan
20196,Guyana,4.860416000000002,-58.93018000000001,2020-05-23,127,10,58,127,58,10,1.6561487781214683,Americas,navy
20197,Haiti,18.9712,-72.2852,2020-05-23,865,26,22,865,22,26,1.6590196645564435,Americas,navy
20198,Holy See,41.9029,12.4534,2020-05-23,12,0,2,12,2,0,1.654354474099609,Europe,red
20170,Croatia,45.1,15.2,2020-05-23,2243,99,2023,"2,243","2,023",99,1.672118083916017,Europe,red
20200,Hungary,47.1625,19.5033,2020-05-23,3713,482,1655,"3,713","1,655",482,1.7408399279532323,Europe,red
20201,Iceland,64.9631,-19.0208,2020-05-23,1804,10,1791,"1,804","1,791",10,1.6561487781214683,Europe,red
20202,India,20.593684,78.96288,2020-05-23,131423,3868,54385,"131,423","54,385","3,868",2.348391269754827,Asia,orange
20203,Indonesia,-0.7893,113.9213,2020-05-23,21745,1351,5249,"21,745","5,249","1,351",1.8967649474528145,Asia,orange
20204,Iran,32.427908,53.68804599999999,2020-05-23,133521,7359,104072,"133,521","104,072","7,359",2.9747828037859447,Asia,orange
20205,Iraq,33.223191,43.679291,2020-05-23,4272,152,2585,"4,272","2,585",152,1.681627895231872,Asia,orange
20206,Ireland,53.1424,-7.6921,2020-05-23,24582,1604,21060,"24,582","21,060","1,604",1.9421608392058574,Europe,red
20207,Italy,41.87194,12.56738,2020-05-23,229327,32735,138840,"229,327","138,840","32,735",7.528008689656371,Europe,red
20208,Jamaica,18.1096,-77.2975,2020-05-23,550,9,200,550,200,9,1.6559693477192823,Americas,navy
20209,Japan,36.204824,138.252924,2020-05-23,16410,845,13244,"16,410","13,244",845,1.8059731639467287,Asia,orange
20192,Greece,39.0742,21.8243,2020-05-23,2876,171,1374,"2,876","1,374",171,1.6850370728734048,Europe,red
20191,Ghana,7.9465,-1.0232,2020-05-23,6617,31,1978,"6,617","1,978",31,1.659916816567373,Africa,cyan
20199,Honduras,15.2,-86.2419,2020-05-23,3477,167,439,"3,477",439,167,1.684319351264661,Americas,navy
20189,Gambia,13.4432,-15.3101,2020-05-23,25,1,13,25,13,1,1.6545339045017948,Africa,cyan
20190,Georgia,42.3154,43.3569,2020-05-23,728,12,509,728,509,12,1.6565076389258402,Asia,orange
20172,Cyprus,35.1264,33.4299,2020-05-23,927,17,594,927,594,17,1.65740479093677,Asia,orange
20173,Denmark,189.8634,-40.014300000000006,2020-05-23,11487,561,10034,"11,487","10,034",561,1.7550149297259214,Europe,red
20175,Djibouti,11.8251,42.5903,2020-05-23,2270,10,1064,"2,270","1,064",10,1.6561487781214683,Africa,cyan
20177,Dominican Republic,18.7357,-70.1627,2020-05-23,14422,458,7854,"14,422","7,854",458,1.7365335983007697,Americas,navy
20178,Ecuador,-1.8312,-78.1834,2020-05-23,36258,3096,3557,"36,258","3,557","3,096",2.2098709992672805,Americas,navy
20179,El Salvador,13.7942,-88.8965,2020-05-23,1819,33,570,"1,819",570,33,1.6602756773717449,Americas,navy
20176,Dominica,15.415,-61.371,2020-05-23,16,0,16,16,16,0,1.654354474099609,Americas,navy
20181,Eritrea,15.1794,39.7823,2020-05-23,39,0,39,39,39,0,1.654354474099609,Africa,cyan
20180,Equatorial Guinea,1.6508,10.2679,2020-05-23,960,11,165,960,165,11,1.6563282085236541,Africa,cyan
20187,France,91.39739499999999,60.04088600000003,2020-05-23,182694,28335,64665,"182,694","64,665","28,335",6.738514920038233,Europe,red
20186,Finland,61.92411,25.748151,2020-05-23,6568,306,4800,"6,568","4,800",306,1.7092601771685068,Europe,red
20185,Fiji,-17.7134,178.065,2020-05-23,18,0,15,18,15,0,1.654354474099609,Oceania,green
20188,Gabon,-0.8037,11.6094,2020-05-23,1934,12,459,"1,934",459,12,1.6565076389258402,Africa,cyan
20183,Eswatini,-26.5225,31.4659,2020-05-23,238,2,119,238,119,2,1.6547133349039806,Africa,cyan
20182,Estonia,58.5953,25.0136,2020-05-23,1821,64,1526,"1,821","1,526",64,1.665838019839509,Europe,red
20184,Ethiopia,9.145,40.4897,2020-05-23,494,5,151,494,151,5,1.6552516261105386,Africa,cyan
20406,Niger,17.607789,8.081666,2020-05-24,945,61,783,945,783,61,1.6652997286329514,Africa,cyan
20400,Morocco,31.7917,-7.0926,2020-05-24,7433,199,4703,"7,433","4,703",199,1.690061124134611,Africa,cyan
20401,Namibia,-22.9576,18.4904,2020-05-24,21,0,14,21,14,0,1.654354474099609,Africa,cyan
20402,Nepal,28.1667,84.25,2020-05-24,603,3,87,603,87,3,1.6548927653061667,Asia,orange
20403,Netherlands,107.0442,-264.9603,2020-05-24,45437,5841,174,"45,437",174,"5,841",2.7024074532676874,Europe,red
20404,New Zealand,-40.9006,174.886,2020-05-24,1504,21,1456,"1,504","1,456",21,1.6581225125455137,Oceania,green
20405,Nicaragua,12.865416,-85.207229,2020-05-24,279,17,199,279,199,17,1.65740479093677,Americas,navy
20407,Nigeria,9.082,8.6753,2020-05-24,7839,226,2263,"7,839","2,263",226,1.6949057449936316,Africa,cyan
20416,Poland,51.9194,19.1451,2020-05-24,21326,996,9194,"21,326","9,194",996,1.8330671546768056,Europe,red
20409,Norway,60.472,8.4689,2020-05-24,8352,235,7727,"8,352","7,727",235,1.6965206186133048,Europe,red
20410,Oman,21.512583,55.92325500000001,2020-05-24,7770,37,1933,"7,770","1,933",37,1.6609933989804886,Asia,orange
20411,Pakistan,30.3753,69.3451,2020-05-24,56349,1167,17482,"56,349","17,482","1,167",1.8637497534506013,Asia,orange
20412,Panama,8.538,-80.7821,2020-05-24,10926,306,6279,"10,926","6,279",306,1.7092601771685068,Americas,navy
20413,Papua New Guinea,-6.314993,143.95555,2020-05-24,8,0,8,8,8,0,1.654354474099609,Oceania,green
20414,Paraguay,-23.4425,-58.4438,2020-05-24,862,11,307,862,307,11,1.6563282085236541,Americas,navy
20415,Peru,-9.19,-75.0152,2020-05-24,119959,3456,49795,"119,959","49,795","3,456",2.274465944054219,Americas,navy
20408,North Macedonia,41.6086,21.7453,2020-05-24,1978,113,1422,"1,978","1,422",113,1.6746301095466203,Europe,red
20399,Montenegro,42.708678000000006,19.37439,2020-05-24,324,9,315,324,315,9,1.6559693477192823,Europe,red
20379,Kosovo,42.602636,20.902977,2020-05-24,1032,29,785,"1,032",785,29,1.6595579557630011,Europe,red
20397,Monaco,43.7333,7.4167,2020-05-24,98,4,90,98,90,4,1.6550721957083527,Europe,red
20417,Portugal,39.3999,-8.2245,2020-05-24,30623,1316,17549,"30,623","17,549","1,316",1.8904848833763066,Europe,red
20380,Kyrgyzstan,41.20438,74.766098,2020-05-24,1403,14,980,"1,403",980,14,1.656866499730212,Asia,orange
20381,Latvia,56.8796,24.6032,2020-05-24,1047,22,712,"1,047",712,22,1.6583019429476997,Europe,red
20382,Lebanon,33.8547,35.8623,2020-05-24,1114,26,688,"1,114",688,26,1.6590196645564435,Asia,orange
20383,Lesotho,-29.61,28.2336,2020-05-24,2,0,0,2,0,0,1.654354474099609,Africa,cyan
20384,Liberia,6.4280550000000005,-9.429499,2020-05-24,265,26,139,265,139,26,1.6590196645564435,Africa,cyan
20385,Libya,26.3351,17.228331,2020-05-24,75,3,39,75,39,3,1.6548927653061667,Africa,cyan
20386,Liechtenstein,47.14,9.55,2020-05-24,82,1,81,82,81,1,1.6545339045017948,Europe,red
20398,Mongolia,46.8625,103.8467,2020-05-24,141,0,32,141,32,0,1.654354474099609,Asia,orange
20387,Lithuania,55.1694,23.8813,2020-05-24,1623,63,1138,"1,623","1,138",63,1.665658589437323,Europe,red
20390,Malawi,-13.2543,34.3015,2020-05-24,83,4,33,83,33,4,1.6550721957083527,Africa,cyan
20391,Maldives,3.2028,73.2207,2020-05-24,1371,4,144,"1,371",144,4,1.6550721957083527,Asia,orange
20392,Mali,17.570692,-3.996166000000001,2020-05-24,1030,65,597,"1,030",597,65,1.6660174502416951,Africa,cyan
20393,Malta,35.9375,14.3754,2020-05-24,610,6,476,610,476,6,1.6554310565127246,Europe,red
20394,Mauritania,21.0079,-10.9408,2020-05-24,237,6,15,237,15,6,1.6554310565127246,Africa,cyan
20395,Mexico,23.6345,-102.5528,2020-05-24,68620,7394,46979,"68,620","46,979","7,394",2.9810628678624527,Americas,navy
20396,Moldova,47.4116,28.3699,2020-05-24,7093,250,3713,"7,093","3,713",250,1.699212074646094,Europe,red
20388,Luxembourg,49.8153,6.1296,2020-05-24,3992,110,3767,"3,992","3,767",110,1.6740918183400624,Europe,red
20418,Qatar,25.3548,51.1839,2020-05-24,43714,23,9170,"43,714","9,170",23,1.6584813733498855,Asia,orange
20438,Suriname,3.9193,-56.0278,2020-05-24,11,1,9,11,9,1,1.6545339045017948,Americas,navy
20420,Rwanda,-1.9403,29.8739,2020-05-24,327,0,237,327,237,0,1.654354474099609,Africa,cyan
20443,Tanzania,-6.369028,34.888822,2020-05-24,509,21,183,509,183,21,1.6581225125455137,Africa,cyan
20444,Thailand,15.870032,100.992541,2020-05-24,3040,56,2921,"3,040","2,921",56,1.6644025766220216,Asia,orange
20445,Togo,8.6195,0.8248,2020-05-24,381,12,141,381,141,12,1.6565076389258402,Africa,cyan
20446,Trinidad and Tobago,10.6918,-61.2225,2020-05-24,116,8,108,116,108,8,1.6557899173170965,Americas,navy
20447,Tunisia,33.886917,9.537499,2020-05-24,1051,48,917,"1,051",917,48,1.6629671334045342,Africa,cyan
20448,Turkey,38.9637,35.2433,2020-05-24,156827,4340,118694,"156,827","118,694","4,340",2.4330824195865906,Asia,orange
20449,United States of America,40.0,-100.0,2020-05-24,1651289,100897,366736,"1,651,289","366,736","100,897",19.758343763454445,Americas,navy
20450,Uganda,1.373333,32.290275,2020-05-24,198,0,68,198,68,0,1.654354474099609,Africa,cyan
20451,Ukraine,48.3794,31.1656,2020-05-24,20986,617,7108,"20,986","7,108",617,1.7650630322483343,Europe,red
20452,United Kingdom,270.02989800000006,-482.92466599999995,2020-05-24,247037,36039,1151,"247,037","1,151","36,039",8.120846738478718,Europe,red
20453,Uruguay,-32.5228,-55.7658,2020-05-24,769,22,618,769,618,22,1.6583019429476997,Americas,navy
20454,Uzbekistan,41.377491,64.585262,2020-05-24,3164,13,2565,"3,164","2,565",13,1.6566870693280262,Asia,orange
20455,Venezuela,6.4238,-66.5897,2020-05-24,1121,10,262,"1,121",262,10,1.6561487781214683,Americas,navy
20456,West Bank and Gaza,31.9522,35.2332,2020-05-24,423,3,357,423,357,3,1.6548927653061667,Asia,orange
20457,Western Sahara,24.2155,-12.8858,2020-05-24,9,0,6,9,6,0,1.654354474099609,Africa,cyan
20458,Zambia,-13.133897,27.849332,2020-05-24,920,7,336,920,336,7,1.6556104869149104,Africa,cyan
20378,South Korea,35.90775700000001,127.766922,2020-05-24,11206,267,10226,"11,206","10,226",267,1.702262391483255,Asia,orange
20442,Tajikistan,38.861,71.2761,2020-05-24,2929,46,1301,"2,929","1,301",46,1.662608272600162,Asia,orange
20419,Romania,45.9432,24.9668,2020-05-24,18070,1185,11399,"18,070","11,399","1,185",1.8669795006899483,Europe,red
20441,Taiwan,23.7,121.0,2020-05-24,441,7,414,441,414,7,1.6556104869149104,Asia,orange
20439,Sweden,60.128161,18.643501,2020-05-24,34381,4402,0,"34,381",0,"4,402",2.444207104522119,Europe,red
20421,Saint Kitts and Nevis,17.357822,-62.782998,2020-05-24,15,0,15,15,15,0,1.654354474099609,Americas,navy
20422,Saint Lucia,13.9094,-60.9789,2020-05-24,18,0,18,18,18,0,1.654354474099609,Americas,navy
