,Country/Region,Date,confirmed_cases,death_cases,recovered_cases,confirm,recovered,death,death1
17073,Slovakia,2020-04-21,1199,14,258,"1,199",258,14,0.09568291843124133
17075,Somalia,2020-04-21,286,8,4,286,4,8,0.08397556921413141
17076,South Africa,2020-04-21,3465,58,1055,"3,465","1,055",58,0.18153681269004684
17077,South Sudan,2020-04-21,4,0,0,4,0,0,0.06836577025798513
17078,Spain,2020-04-21,204178,21282,82514,"204,178","82,514","21,282",41.59433344334661
17079,Sri Lanka,2020-04-21,310,7,102,310,102,7,0.08202434434461309
17080,Sudan,2020-04-21,107,12,8,107,8,12,0.09178046869220467
17081,Suriname,2020-04-21,10,1,6,10,6,1,0.07031699512750345
17082,Sweden,2020-04-21,15322,1765,0,"15,322",0,"1,765",3.5122776649577983
17083,Switzerland,2020-04-21,28063,1478,19400,"28,063","19,400","1,478",2.952276127406044
17074,Slovenia,2020-04-21,1344,77,197,"1,344",197,77,0.21861008521089464
17014,Kyrgyzstan,2020-04-21,590,7,216,590,216,7,0.08202434434461309
17013,Kuwait,2020-04-21,2080,11,412,"2,080",412,11,0.08982924382268638
17012,Kosovo,2020-04-21,604,18,128,604,128,18,0.1034878179093146
16945,Bulgaria,2020-04-21,975,45,170,975,170,45,0.15617088938630894
16946,Burkina Faso,2020-04-21,600,38,362,600,362,38,0.14251231529968073
16947,Burma,2020-04-21,121,5,7,121,7,5,0.07812189460557645
16948,Burundi,2020-04-21,5,1,4,5,4,1,0.07031699512750345
16949,Cabo Verde,2020-04-21,68,1,1,68,1,1,0.07031699512750345
16950,Cambodia,2020-04-21,122,0,110,122,110,0,0.06836577025798513
16951,Cameroon,2020-04-21,1163,43,329,"1,163",329,43,0.15226843964727232
16952,Canada,2020-04-21,39402,1910,13188,"39,402","13,188","1,910",3.795205271037952
16953,Central African Republic,2020-04-21,14,0,10,14,10,0,0.06836577025798513
16954,Chad,2020-04-21,33,0,8,33,8,0,0.06836577025798513
16955,Chile,2020-04-21,10832,147,4969,"10,832","4,969",147,0.3551958260771762
16956,China,2020-04-21,83853,4636,77799,"83,853","77,799","4,636",9.11424426534486
16957,Colombia,2020-04-21,4149,196,804,"4,149",804,196,0.4508058446835733
16958,Comoros,2020-04-21,0,0,0,0,0,0,0.06836577025798513
16959,Congo,2020-04-21,165,6,16,165,16,6,0.08007311947509478
16960,Congo,2020-04-21,350,25,35,350,35,25,0.11714639199594255
16961,Costa Rica,2020-04-21,669,6,150,669,150,6,0.08007311947509478
16962,Cote d'Ivoire,2020-04-21,916,13,303,916,303,13,0.093731693561723
16963,Croatia,2020-04-21,1908,48,801,"1,908",801,48,0.16202456399486365
16944,Brunei,2020-04-21,138,1,116,138,116,1,0.07031699512750345
16943,Brazil,2020-04-21,43079,2741,22991,"43,079","22,991","2,741",5.416673137607666
16942,Botswana,2020-04-21,20,1,0,20,0,1,0.07031699512750345
16941,Bosnia and Herzegovina,2020-04-21,1342,51,437,"1,342",437,51,0.1678782386034186
16921,Albania,2020-04-21,609,26,345,609,345,26,0.11909761686546087
16922,Algeria,2020-04-21,2811,392,1152,"2,811","1,152",392,0.8332459191091617
16923,Andorra,2020-04-21,717,37,282,717,282,37,0.1405610904301624
16924,Angola,2020-04-21,24,2,6,24,6,2,0.07226821999702149
16925,Antigua and Barbuda,2020-04-21,23,3,7,23,7,3,0.07421944486653981
16926,Argentina,2020-04-21,3031,147,840,"3,031",840,147,0.3551958260771762
16927,Armenia,2020-04-21,1401,24,609,"1,401",609,24,0.11519516712642452
16928,Australia,2020-04-21,6645,67,4695,"6,645","4,695",67,0.19909783651571167
16929,Austria,2020-04-21,14873,491,10971,"14,873","10,971",491,1.0264171811914742
16964,Cuba,2020-04-21,1137,38,309,"1,137",309,38,0.14251231529968073
16930,Azerbaijan,2020-04-21,1480,20,865,"1,480",865,20,0.10739026764835123
16932,Bahrain,2020-04-21,1973,7,784,"1,973",784,7,0.08202434434461309
16933,Bangladesh,2020-04-21,3382,110,87,"3,382",87,110,0.2830005059049988
16934,Barbados,2020-04-21,75,5,25,75,25,5,0.07812189460557645
16935,Belarus,2020-04-21,6723,55,577,"6,723",577,55,0.17568313808149189
16936,Belgium,2020-04-21,40956,5998,9002,"40,956","9,002","5,998",11.771812537628794
16937,Belize,2020-04-21,18,2,2,18,2,2,0.07226821999702149
16938,Benin,2020-04-21,54,1,27,54,27,1,0.07031699512750345
16939,Bhutan,2020-04-21,6,0,2,6,2,0,0.06836577025798513
16940,Bolivia,2020-04-21,598,34,37,598,37,34,0.13470741582160745
16931,Bahamas,2020-04-21,65,9,12,65,12,9,0.08592679408364973
16965,Cyprus,2020-04-21,784,12,98,784,98,12,0.09178046869220467
16920,Afghanistan,2020-04-21,1092,36,150,"1,092",150,36,0.13860986556064409
16967,Denmark,2020-04-21,7891,370,4889,"7,891","4,889",370,0.7903189719797588
16992,Guinea-Bissau,2020-04-21,50,0,3,50,3,0,0.06836577025798513
16993,Guyana,2020-04-21,66,7,9,66,9,7,0.08202434434461309
16994,Haiti,2020-04-21,57,3,0,57,0,3,0.07421944486653981
16995,Holy See,2020-04-21,9,0,2,9,2,0,0.06836577025798513
16996,Honduras,2020-04-21,494,46,29,494,29,46,0.15812211425582728
16997,Hungary,2020-04-21,2098,213,287,"2,098",287,213,0.4839766674653845
16998,Iceland,2020-04-21,1778,10,1417,"1,778","1,417",10,0.08787801895316805
16999,India,2020-04-21,20080,645,3975,"20,080","3,975",645,1.326905811097293
17001,Iran,2020-04-21,84802,5297,60965,"84,802","60,965","5,297",10.404003904096461
16991,Guinea,2020-04-21,688,6,127,688,127,6,0.08007311947509478
17002,Iraq,2020-04-21,1602,83,1096,"1,602","1,096",83,0.23031743442800456
17004,Israel,2020-04-21,13942,184,4507,"13,942","4,507",184,0.4273911462493536
17005,Italy,2020-04-21,183957,24648,51600,"183,957","51,600","24,648",48.16215635414523
17006,Jamaica,2020-04-21,223,6,27,223,27,6,0.08007311947509478
17007,Japan,2020-04-21,11135,263,1239,"11,135","1,239",263,0.5815379109412999
17008,Jordan,2020-04-21,428,7,297,428,297,7,0.08202434434461309
17009,Kazakhstan,2020-04-21,1995,19,489,"1,995",489,19,0.10543904277883293
17010,Kenya,2020-04-21,296,14,74,296,74,14,0.09568291843124133
17011,Korea South,2020-04-21,10683,237,8213,"10,683","8,213",237,0.5308060643338239
16966,Czechia,2020-04-21,7033,201,1753,"7,033","1,753",201,0.4605619690311648
17003,Ireland,2020-04-21,16040,730,9233,"16,040","9,233",730,1.4927599250063497
16990,Guatemala,2020-04-21,294,7,24,294,24,7,0.08202434434461309
17000,Indonesia,2020-04-21,7135,616,842,"7,135",842,616,1.2703202898812624
16988,Greece,2020-04-21,2401,121,577,"2,401",577,121,0.30446397946970016
16989,Grenada,2020-04-21,14,0,6,14,6,0,0.06836577025798513
16969,Djibouti,2020-04-21,945,2,112,945,112,2,0.07226821999702149
16970,Dominica,2020-04-21,16,0,8,16,8,0,0.06836577025798513
16971,Dominican Republic,2020-04-21,5044,245,463,"5,044",463,245,0.5464158632899703
16972,Ecuador,2020-04-21,10398,520,1207,"10,398","1,207",520,1.0830027024075048
16973,Egypt,2020-04-21,3490,264,870,"3,490",870,264,0.5834891358108183
16975,Equatorial Guinea,2020-04-21,83,0,7,83,7,0,0.06836577025798513
16976,Eritrea,2020-04-21,39,0,6,39,6,0,0.06836577025798513
16977,Estonia,2020-04-21,1552,43,169,"1,552",169,43,0.15226843964727232
16978,Eswatini,2020-04-21,31,1,8,31,8,1,0.07031699512750345
16974,El Salvador,2020-04-21,225,7,48,225,48,7,0.08202434434461309
16968,Diamond Princess,2020-04-21,712,13,644,712,644,13,0.093731693561723
16979,Ethiopia,2020-04-21,114,3,16,114,16,3,0.07421944486653981
16986,Germany,2020-04-21,148291,5033,95200,"148,291","95,200","5,033",9.888880538543628
16985,Georgia,2020-04-21,408,4,97,408,97,4,0.07617066973605813
16984,Gambia,2020-04-21,10,1,2,10,2,1,0.07031699512750345
16987,Ghana,2020-04-21,1042,9,99,"1,042",99,9,0.08592679408364973
16982,France,2020-04-21,158168,20798,39181,"158,168","39,181","20,798",40.64994060649974
16981,Finland,2020-04-21,4014,141,2000,"4,014","2,000",141,0.34348847686006645
16980,Fiji,2020-04-21,18,0,3,18,3,0,0.06836577025798513
16983,Gabon,2020-04-21,156,1,16,156,16,1,0.07031699512750345
17236,Norway,2020-04-22,7338,187,32,"7,338",32,187,0.4332448208579086
17229,Nepal,2020-04-22,45,0,7,45,7,0,0.06836577025798513
17230,Netherlands,2020-04-22,35032,4068,101,"35,032",101,"4,068",8.00594853945846
17231,New Zealand,2020-04-22,1451,14,1036,"1,451","1,036",14,0.09568291843124133
17232,Nicaragua,2020-04-22,10,2,7,10,7,2,0.07226821999702149
17233,Niger,2020-04-22,662,22,193,662,193,22,0.11129271738738787
17234,Nigeria,2020-04-22,873,28,197,873,197,28,0.12300006660449753
17235,North Macedonia,2020-04-22,1259,56,272,"1,259",272,56,0.1776343629510102
17237,Oman,2020-04-22,1614,8,238,"1,614",238,8,0.08397556921413141
17247,Romania,2020-04-22,9710,524,2406,"9,710","2,406",524,1.090807601885578
17239,Panama,2020-04-22,4821,141,231,"4,821",231,141,0.34348847686006645
17240,Papua New Guinea,2020-04-22,8,0,0,8,0,0,0.06836577025798513
17241,Paraguay,2020-04-22,213,9,62,213,62,9,0.08592679408364973
17242,Peru,2020-04-22,19250,530,7027,"19,250","7,027",530,1.102514951102688
17243,Philippines,2020-04-22,6710,446,693,"6,710",693,446,0.9386120620631502
17244,Poland,2020-04-22,10169,426,1513,"10,169","1,513",426,0.8995875646727841
17245,Portugal,2020-04-22,21982,785,1143,"21,982","1,143",785,1.6000772928298566
17246,Qatar,2020-04-22,7141,10,689,"7,141",689,10,0.08787801895316805
17228,Namibia,2020-04-22,16,0,6,16,6,0,0.06836577025798513
17238,Pakistan,2020-04-22,11155,237,2527,"11,155","2,527",237,0.5308060643338239
17227,Mozambique,2020-04-22,41,0,8,41,8,0,0.06836577025798513
17205,Lebanon,2020-04-22,682,22,113,682,113,22,0.11129271738738787
17225,Montenegro,2020-04-22,315,5,116,315,116,5,0.07812189460557645
17248,Russia,2020-04-22,57999,513,4420,"57,999","4,420",513,1.0693441283208769
17206,Lesotho,2020-04-22,0,0,0,0,0,0,0.06836577025798513
17207,Liberia,2020-04-22,101,8,20,101,20,8,0.08397556921413141
17208,Libya,2020-04-22,59,1,15,59,15,1,0.07031699512750345
17209,Liechtenstein,2020-04-22,81,1,55,81,55,1,0.07031699512750345
17210,Lithuania,2020-04-22,1370,38,357,"1,370",357,38,0.14251231529968073
17211,Luxembourg,2020-04-22,3654,80,711,"3,654",711,80,0.2244637598194496
17212,MS Zaandam,2020-04-22,9,2,0,9,0,2,0.07226821999702149
17213,Madagascar,2020-04-22,121,0,52,121,52,0,0.06836577025798513
17226,Morocco,2020-04-22,3446,149,417,"3,446",417,149,0.35909827581621284
17214,Malawi,2020-04-22,23,3,3,23,3,3,0.07421944486653981
17216,Maldives,2020-04-22,86,0,16,86,16,0,0.06836577025798513
17217,Mali,2020-04-22,293,17,73,293,73,17,0.10153659303979627
17218,Malta,2020-04-22,444,3,165,444,165,3,0.07421944486653981
17219,Mauritania,2020-04-22,7,1,6,7,6,1,0.07031699512750345
17220,Mauritius,2020-04-22,329,9,261,329,261,9,0.08592679408364973
17221,Mexico,2020-04-22,10544,970,2627,"10,544","2,627",970,1.9610538936907436
17222,Moldova,2020-04-22,2778,75,560,"2,778",560,75,0.214707635471858
17223,Monaco,2020-04-22,94,3,26,94,26,3,0.07421944486653981
17224,Mongolia,2020-04-22,35,0,8,35,8,0,0.06836577025798513
17215,Malaysia,2020-04-22,5532,93,3452,"5,532","3,452",93,0.2498296831231875
17249,Rwanda,2020-04-22,153,0,84,153,84,0,0.06836577025798513
17272,Syria,2020-04-22,42,3,6,42,6,3,0.07421944486653981
17251,Saint Lucia,2020-04-22,15,0,15,15,15,0,0.06836577025798513
17277,Timor-Leste,2020-04-22,23,0,1,23,1,0,0.06836577025798513
17278,Togo,2020-04-22,88,6,56,88,56,6,0.08007311947509478
17279,Trinidad and Tobago,2020-04-22,115,8,37,115,37,8,0.08397556921413141
17280,Tunisia,2020-04-22,909,38,190,909,190,38,0.14251231529968073
17281,Turkey,2020-04-22,98674,2376,16477,"98,674","16,477","2,376",4.7044760602334845
17282,US,2020-04-22,837414,47649,77366,"837,414","77,366","47,649",93.04227957793584
17283,Uganda,2020-04-22,63,0,45,63,45,0,0.06836577025798513
17284,Ukraine,2020-04-22,6592,174,424,"6,592",424,174,0.40787889755417056
17285,United Arab Emirates,2020-04-22,8238,52,1546,"8,238","1,546",52,0.16982946347293693
17276,Thailand,2020-04-22,2826,49,2352,"2,826","2,352",49,0.16397578886438194
17286,United Kingdom,2020-04-22,134638,21111,683,"134,638",683,"21,111",41.26067399065897
17288,Uzbekistan,2020-04-22,1716,7,450,"1,716",450,7,0.08202434434461309
17289,Venezuela,2020-04-22,288,10,122,288,122,10,0.08787801895316805
17290,Vietnam,2020-04-22,268,0,223,268,223,0,0.06836577025798513
17291,West Bank and Gaza,2020-04-22,335,2,71,335,71,2,0.07226821999702149
17292,Western Sahara,2020-04-22,6,0,0,6,0,0,0.06836577025798513
17293,Yemen,2020-04-22,1,0,0,1,0,0,0.06836577025798513
17294,Zambia,2020-04-22,74,3,35,74,35,3,0.07421944486653981
17295,Zimbabwe,2020-04-22,28,4,2,28,2,4,0.07617066973605813
17204,Latvia,2020-04-22,761,11,133,761,133,11,0.08982924382268638
17287,Uruguay,2020-04-22,549,12,337,549,337,12,0.09178046869220467
17250,Saint Kitts and Nevis,2020-04-22,15,0,1,15,1,0,0.06836577025798513
17275,Tanzania,2020-04-22,284,10,11,284,11,10,0.08787801895316805
17273,Taiwan*,2020-04-22,426,6,236,426,236,6,0.08007311947509478
17252,Saint Vincent and the Grenadines,2020-04-22,13,0,3,13,3,0,0.06836577025798513
17253,San Marino,2020-04-22,488,40,62,488,62,40,0.14641476503871734
17254,Sao Tome and Principe,2020-04-22,4,0,0,4,0,0,0.06836577025798513
17255,Saudi Arabia,2020-04-22,12772,114,1812,"12,772","1,812",114,0.2908054053830721
17256,Senegal,2020-04-22,442,6,253,442,253,6,0.08007311947509478
17257,Serbia,2020-04-22,7144,134,1025,"7,144","1,025",134,0.3298299027734381
17258,Seychelles,2020-04-22,11,0,5,11,5,0,0.06836577025798513
17259,Sierra Leone,2020-04-22,61,0,6,61,6,0,0.06836577025798513
17260,Singapore,2020-04-22,10141,12,896,"10,141",896,12,0.09178046869220467
17274,Tajikistan,2020-04-22,0,0,0,0,0,0,0.06836577025798513
17261,Slovakia,2020-04-22,1244,14,284,"1,244",284,14,0.09568291843124133
17263,Somalia,2020-04-22,286,8,4,286,4,8,0.08397556921413141
17264,South Africa,2020-04-22,3635,65,1055,"3,635","1,055",65,0.19519538677667508
17265,South Sudan,2020-04-22,4,0,0,4,0,0,0.06836577025798513
17266,Spain,2020-04-22,208389,21717,85915,"208,389","85,915","21,717",42.443116261587065
17267,Sri Lanka,2020-04-22,330,7,105,330,105,7,0.08202434434461309
17268,Sudan,2020-04-22,140,13,12,140,12,13,0.093731693561723
17269,Suriname,2020-04-22,10,1,6,10,6,1,0.07031699512750345
17270,Sweden,2020-04-22,16004,1937,0,"16,004",0,"1,937",3.8478883425149473
17271,Switzerland,2020-04-22,28268,1509,19900,"28,268","19,900","1,509",3.0127640983611115
17262,Slovenia,2020-04-22,1353,79,205,"1,353",205,79,0.22251253494993128
17203,Laos,2020-04-22,19,0,4,19,4,0,0.06836577025798513
17202,Kyrgyzstan,2020-04-22,612,7,254,612,254,7,0.08202434434461309
17108,Afghanistan,2020-04-22,1176,40,166,"1,176",166,40,0.14641476503871734
17133,Bulgaria,2020-04-22,1024,49,174,"1,024",174,49,0.16397578886438194
17134,Burkina Faso,2020-04-22,609,39,389,609,389,39,0.14446354016919905
17135,Burma,2020-04-22,123,5,7,123,7,5,0.07812189460557645
17136,Burundi,2020-04-22,11,1,4,11,4,1,0.07031699512750345
17137,Cabo Verde,2020-04-22,73,1,1,73,1,1,0.07031699512750345
17138,Cambodia,2020-04-22,122,0,110,122,110,0,0.06836577025798513
17139,Cameroon,2020-04-22,1163,43,397,"1,163",397,43,0.15226843964727232
17140,Canada,2020-04-22,41663,2078,14454,"41,663","14,454","2,078",4.123011049117028
17141,Central African Republic,2020-04-22,14,0,10,14,10,0,0.06836577025798513
17131,Brazil,2020-04-22,45757,2906,25318,"45,757","25,318","2,906",5.7386252410781875
17142,Chad,2020-04-22,33,0,8,33,8,0,0.06836577025798513
17144,China,2020-04-22,83868,4636,77861,"83,868","77,861","4,636",9.11424426534486
17145,Colombia,2020-04-22,4356,206,870,"4,356",870,206,0.4703180933787564
17146,Comoros,2020-04-22,0,0,0,0,0,0,0.06836577025798513
17147,Congo,2020-04-22,186,6,16,186,16,6,0.08007311947509478
17148,Congo,2020-04-22,359,25,45,359,45,25,0.11714639199594255
17149,Costa Rica,2020-04-22,681,6,180,681,180,6,0.08007311947509478
17150,Cote d'Ivoire,2020-04-22,952,14,310,952,310,14,0.09568291843124133
17151,Croatia,2020-04-22,1950,48,869,"1,950",869,48,0.16202456399486365
17152,Cuba,2020-04-22,1189,40,341,"1,189",341,40,0.14641476503871734
17143,Chile,2020-04-22,11296,160,5386,"11,296","5,386",160,0.3805617493809143
17153,Cyprus,2020-04-22,790,13,98,790,98,13,0.093731693561723
17130,Botswana,2020-04-22,22,1,0,22,0,1,0.07031699512750345
17128,Bolivia,2020-04-22,609,37,44,609,44,37,0.1405610904301624
17201,Kuwait,2020-04-22,2248,13,443,"2,248",443,13,0.093731693561723
17109,Albania,2020-04-22,634,27,356,634,356,27,0.1210488417349792
17110,Algeria,2020-04-22,2910,402,1204,"2,910","1,204",402,0.8527581678043448
17111,Andorra,2020-04-22,723,37,309,723,309,37,0.1405610904301624
17112,Angola,2020-04-22,25,2,6,25,6,2,0.07226821999702149
17113,Antigua and Barbuda,2020-04-22,24,3,10,24,10,3,0.07421944486653981
17114,Argentina,2020-04-22,3144,152,872,"3,144",872,152,0.3649519504247678
17115,Armenia,2020-04-22,1473,24,633,"1,473",633,24,0.11519516712642452
17116,Australia,2020-04-22,6652,67,4932,"6,652","4,932",67,0.19909783651571167
17129,Bosnia and Herzegovina,2020-04-22,1368,53,460,"1,368",460,53,0.17178068834245525
17117,Austria,2020-04-22,14925,510,11328,"14,925","11,328",510,1.0634904537123218
17119,Bahamas,2020-04-22,65,9,12,65,12,9,0.08592679408364973
17120,Bahrain,2020-04-22,2027,7,1026,"2,027","1,026",7,0.08202434434461309
17121,Bangladesh,2020-04-22,3772,120,92,"3,772",92,120,0.302512754600182
17122,Barbados,2020-04-22,75,5,25,75,25,5,0.07812189460557645
17123,Belarus,2020-04-22,7281,58,769,"7,281",769,58,0.18153681269004684
17124,Belgium,2020-04-22,41889,6262,9433,"41,889","9,433","6,262",12.286935903181625
17125,Belize,2020-04-22,18,2,2,18,2,2,0.07226821999702149
17126,Benin,2020-04-22,54,1,27,54,27,1,0.07031699512750345
17127,Bhutan,2020-04-22,6,0,2,6,2,0,0.06836577025798513
17118,Azerbaijan,2020-04-22,1518,20,907,"1,518",907,20,0.10739026764835123
17154,Czechia,2020-04-22,7132,208,1989,"7,132","1,989",208,0.474220543117793
17132,Brunei,2020-04-22,138,1,117,138,117,1,0.07031699512750345
17156,Diamond Princess,2020-04-22,712,13,644,712,644,13,0.093731693561723
17181,Guyana,2020-04-22,67,7,9,67,9,7,0.08202434434461309
17182,Haiti,2020-04-22,62,4,2,62,2,4,0.07617066973605813
17183,Holy See,2020-04-22,9,0,2,9,2,0,0.06836577025798513
17184,Honduras,2020-04-22,510,46,30,510,30,46,0.15812211425582728
17185,Hungary,2020-04-22,2168,225,295,"2,168",295,225,0.5073913658996042
17186,Iceland,2020-04-22,1785,10,1462,"1,785","1,462",10,0.08787801895316805
17187,India,2020-04-22,21370,681,4370,"21,370","4,370",681,1.3971499063999526
17188,Indonesia,2020-04-22,7418,635,913,"7,418",913,635,1.3073935624021105
17189,Iran,2020-04-22,85996,5391,63113,"85,996","63,113","5,391",10.587419041831179
17180,Guinea-Bissau,2020-04-22,50,0,3,50,3,0,0.06836577025798513
17190,Iraq,2020-04-22,1631,83,1146,"1,631","1,146",83,0.23031743442800456
17192,Israel,2020-04-22,14498,189,5215,"14,498","5,215",189,0.4371472705969451
17193,Italy,2020-04-22,187327,25085,54543,"187,327","54,543","25,085",49.01484162212474
17194,Jamaica,2020-04-22,233,6,27,233,27,6,0.08007311947509478
17195,Japan,2020-04-22,11512,281,1356,"11,512","1,356",281,0.6166599585926293
17196,Jordan,2020-04-22,435,7,315,435,315,7,0.08202434434461309
17197,Kazakhstan,2020-04-22,2135,19,515,"2,135",515,19,0.10543904277883293
17198,Kenya,2020-04-22,303,14,74,303,74,14,0.09568291843124133
17199,Korea South,2020-04-22,10694,238,8277,"10,694","8,277",238,0.5327572892033422
17155,Denmark,2020-04-22,8108,384,5276,"8,108","5,276",384,0.8176361201530151
17191,Ireland,2020-04-22,16671,769,9233,"16,671","9,233",769,1.5688576949175637
17179,Guinea,2020-04-22,761,6,164,761,164,6,0.08007311947509478
17200,Kosovo,2020-04-22,630,18,138,630,138,18,0.1034878179093146
17177,Grenada,2020-04-22,15,0,6,15,6,0,0.06836577025798513
17178,Guatemala,2020-04-22,316,8,24,316,24,8,0.08397556921413141
17158,Dominica,2020-04-22,16,0,9,16,9,0,0.06836577025798513
17159,Dominican Republic,2020-04-22,5300,260,581,"5,300",581,260,0.575684236332745
17160,Ecuador,2020-04-22,10850,537,1262,"10,850","1,262",537,1.1161735251893163
17161,Egypt,2020-04-22,3659,276,935,"3,659",935,276,0.6069038342450379
17162,El Salvador,2020-04-22,237,7,63,237,63,7,0.08202434434461309
17163,Equatorial Guinea,2020-04-22,84,1,7,84,7,1,0.07031699512750345
17164,Eritrea,2020-04-22,39,0,6,39,6,0,0.06836577025798513
17165,Estonia,2020-04-22,1559,44,184,"1,559",184,44,0.15421966451679064
17166,Eswatini,2020-04-22,31,1,8,31,8,1,0.07031699512750345
17157,Djibouti,2020-04-22,974,2,183,974,183,2,0.07226821999702149
17168,Fiji,2020-04-22,18,0,8,18,8,0,0.06836577025798513
17169,Finland,2020-04-22,4129,149,2000,"4,129","2,000",149,0.35909827581621284
17170,France,2020-04-22,155980,21342,40657,"155,980","40,657","21,342",41.711406935517715
17171,Gabon,2020-04-22,166,1,24,166,24,1,0.07031699512750345
17172,Gambia,2020-04-22,10,1,2,10,2,1,0.07031699512750345
17173,Georgia,2020-04-22,416,5,107,416,107,5,0.07812189460557645
17174,Germany,2020-04-22,150648,5279,99400,"150,648","99,400","5,279",10.368881856445126
17175,Ghana,2020-04-22,1154,9,99,"1,154",99,9,0.08592679408364973
17176,Greece,2020-04-22,2408,121,577,"2,408",577,121,0.30446397946970016
17167,Ethiopia,2020-04-22,116,3,21,116,21,3,0.07421944486653981
17423,North Macedonia,2020-04-23,1300,56,301,"1,300",301,56,0.1776343629510102
17422,Nigeria,2020-04-23,981,31,197,981,197,31,0.1288537412130525
17421,Niger,2020-04-23,671,24,256,671,256,24,0.11519516712642452
17416,Namibia,2020-04-23,16,0,7,16,7,0,0.06836577025798513
17419,New Zealand,2020-04-23,1456,17,1095,"1,456","1,095",17,0.10153659303979627
17418,Netherlands,2020-04-23,35921,4192,101,"35,921",101,"4,192",8.24790042327873
17417,Nepal,2020-04-23,48,0,10,48,10,0,0.06836577025798513
17435,Romania,2020-04-23,10096,545,2478,"10,096","2,478",545,1.131783324145463
17420,Nicaragua,2020-04-23,11,3,7,11,7,3,0.07421944486653981
17424,Norway,2020-04-23,7401,194,32,"7,401",32,194,0.4469033949445367
17429,Paraguay,2020-04-23,213,9,67,213,67,9,0.08592679408364973
17426,Pakistan,2020-04-23,11940,253,2755,"11,940","2,755",253,0.5620256622461168
17427,Panama,2020-04-23,5166,146,271,"5,166",271,146,0.3532446012076579
17428,Papua New Guinea,2020-04-23,8,0,0,8,0,0,0.06836577025798513
17430,Peru,2020-04-23,20914,572,7422,"20,914","7,422",572,1.1844663956224568
17431,Philippines,2020-04-23,6981,462,722,"6,981",722,462,0.9698316599754432
17432,Poland,2020-04-23,10511,454,1740,"10,511","1,740",454,0.9542218610192966
17433,Portugal,2020-04-23,22353,820,1201,"22,353","1,201",820,1.6683701632629973
17434,Qatar,2020-04-23,7764,10,750,"7,764",750,10,0.08787801895316805
17415,Mozambique,2020-04-23,46,0,9,46,9,0,0.06836577025798513
17425,Oman,2020-04-23,1716,9,307,"1,716",307,9,0.08592679408364973
17414,Morocco,2020-04-23,3568,155,456,"3,568",456,155,0.3708056250333226
17403,Malaysia,2020-04-23,5603,95,3542,"5,603","3,542",95,0.2537321328622243
17412,Mongolia,2020-04-23,36,0,9,36,9,0,0.06836577025798513
17436,Russia,2020-04-23,62773,555,4891,"62,773","4,891",555,1.1512955728406458
17392,Latvia,2020-04-23,778,11,133,778,133,11,0.08982924382268638
17393,Lebanon,2020-04-23,688,22,140,688,140,22,0.11129271738738787
17394,Lesotho,2020-04-23,0,0,0,0,0,0,0.06836577025798513
17395,Liberia,2020-04-23,101,8,20,101,20,8,0.08397556921413141
17396,Libya,2020-04-23,60,2,15,60,15,2,0.07226821999702149
17397,Liechtenstein,2020-04-23,81,1,55,81,55,1,0.07031699512750345
17398,Lithuania,2020-04-23,1398,40,399,"1,398",399,40,0.14641476503871734
17399,Luxembourg,2020-04-23,3665,83,728,"3,665",728,83,0.23031743442800456
17413,Montenegro,2020-04-23,316,5,123,316,123,5,0.07812189460557645
17400,MS Zaandam,2020-04-23,9,2,0,9,0,2,0.07226821999702149
17402,Malawi,2020-04-23,33,3,3,33,3,3,0.07421944486653981
17404,Maldives,2020-04-23,108,0,16,108,16,0,0.06836577025798513
17405,Mali,2020-04-23,309,21,77,309,77,21,0.10934149251786957
17406,Malta,2020-04-23,445,3,204,445,204,3,0.07421944486653981
17407,Mauritania,2020-04-23,7,1,6,7,6,1,0.07031699512750345
17408,Mauritius,2020-04-23,331,9,266,331,266,9,0.08592679408364973
17409,Mexico,2020-04-23,11633,1069,2627,"11,633","2,627","1,069",2.154225155773056
17410,Moldova,2020-04-23,2926,80,661,"2,926",661,80,0.2244637598194496
17411,Monaco,2020-04-23,94,4,35,94,35,4,0.07617066973605813
17401,Madagascar,2020-04-23,121,0,58,121,58,0,0.06836577025798513
17437,Rwanda,2020-04-23,154,0,87,154,87,0,0.06836577025798513
17391,Laos,2020-04-23,19,0,4,19,4,0,0.06836577025798513
17439,Saint Lucia,2020-04-23,15,0,15,15,15,0,0.06836577025798513
17464,Thailand,2020-04-23,2839,50,2430,"2,839","2,430",50,0.16592701373390029
17465,Timor-Leste,2020-04-23,23,0,1,23,1,0,0.06836577025798513
17466,Togo,2020-04-23,88,6,59,88,59,6,0.08007311947509478
17467,Trinidad and Tobago,2020-04-23,115,8,48,115,48,8,0.08397556921413141
17468,Tunisia,2020-04-23,918,38,190,918,190,38,0.14251231529968073
17469,Turkey,2020-04-23,101790,2491,18491,"101,790","18,491","2,491",4.9288669202280895
17470,US,2020-04-23,871617,49969,80203,"871,617","80,203","49,969",97.56912127521832
17471,Uganda,2020-04-23,74,0,46,74,46,0,0.06836577025798513
17472,Ukraine,2020-04-23,7170,187,504,"7,170",504,187,0.4332448208579086
17463,Tanzania,2020-04-23,284,10,11,284,11,10,0.08787801895316805
17473,United Arab Emirates,2020-04-23,8756,56,1637,"8,756","1,637",56,0.1776343629510102
17475,Uruguay,2020-04-23,557,12,354,557,354,12,0.09178046869220467
17476,Uzbekistan,2020-04-23,1758,7,561,"1,758",561,7,0.08202434434461309
